"","Editd_g","Kill_cd","Distance"
"3400",5,1,24688.99624039
"3401",12,1,16762.72696464
"3402",4,1,19209.30223625
"3403",14,2,44147.08697446
"3404",19,1,23506.26654472
"3405",5,1,27335.92776623
"3406",7,1,40546.68122472
"3407",2,1,31121.38196187
"3408",7,1,27832.28638873
"3409",19,1,44238.80680089
"3410",11,1,39022.10189593
"3411",13,1,43377.94376956
"3412",14,1,14321.05510841
"3413",11,1,33693.5614108
"3414",4,1,14370.89593063
"3415",3,1,11839.60079393
"3416",15,1,31524.27594321
"3417",4,1,31247.00714616
"3418",0,1,20687.05757289
"3419",0,1,47018.55173492
"3420",7,1,40296.82394121
"3421",20,1,45586.77904473
"3422",5,1,43075.9333361
"3423",20,1,30803.52854676
"3424",4,1,9155.35220128
"3425",9,1,30886.71885836
"3426",6,1,34455.49970158
"3427",13,1,33077.75968613
"3428",5,1,35895.94787277
"3429",3,1,32076.34264557
"3430",0,1,43285.26147637
"3431",9,1,53646.75590941
"3432",12,1,11825.10912096
"3433",4,1,31535.677105
"3434",19,1,37701.98013055
"3435",11,1,58154.46682083
"3436",9,1,29228.25775402
"3437",0,1,10272.54286868
"3438",8,1,29864.98622138
"3439",0,1,13309.35820507
"3440",0,1,51917.2699017
"3441",2,1,10788.17557098
"3442",7,1,19585.2216244
"3443",5,1,29570.32254335
"3444",2,1,10690.51098672
"3445",3,1,9585.84822045
"3446",4,1,9303.33743188
"3447",5,1,44722.45878514
"3448",7,1,41626.35063047
"3449",5,1,41626.35063047
"3450",3,1,11336.47960165
"3451",0,1,26149.65863694
"3452",4,1,33614.66991591
"3453",8,1,49370.30624006
"3454",5,1,25005.94502558
"3455",4,1,36184.76687774
"3456",0,1,26093.75704901
"3457",0,1,43392.37262459
"3458",17,1,44368.8644045
"3459",10,1,15227.50276245
"3460",12,1,42883.54321149
"3461",11,1,42883.54321149
"3462",22,1,42475.75031754
"3463",11,1,40422.33666423
"3464",0,1,61844.66382371
"3465",0,1,53597.30977527
"3466",7,1,14854.40057307
"3467",3,1,31890.63665496
"3468",8,1,31170.72229851
"3469",12,1,23921.85841131
"3470",8,1,50794.74702273
"3471",8,1,11373.71848551
"3472",6,1,41243.47699859
"3473",6,1,42887.69611877
"3474",14,1,45225.05204409
"3475",5,1,45183.60840146
"3476",2,1,19182.71638661
"3477",3,1,16955.06204248
"3478",5,1,40623.34047971
"3479",5,1,45325.74778132
"3480",4,1,16267.47511951
"3481",5,1,40468.89223825
"3482",5,1,41243.47699859
"3483",13,1,46664.34796417
"3484",4,1,48150.10482919
"3485",2,1,37816.9687978
"3486",3,1,31141.40135408
"3487",4,1,44583.56149859
"3488",16,1,34328.24424357
"3489",5,1,39868.29950099
"3490",7,1,43224.76689528
"3491",24,1,45794.32942593
"3492",3,1,54011.34072951
"3493",4,1,42301.94098226
"3494",10,1,43935.71715643
"3495",3,1,16649.74364703
"3496",6,1,43856.4521512
"3497",2,1,41776.24215911
"3498",6,1,27217.70841191
"3499",7,1,42883.54321149
"3500",99,2,24107.74703797
"3501",99,4,19827.07667664
"3502",7,1,42527.00908915
"3503",17,1,59593.13493207
"3504",9,1,19827.07667664
"3505",8,1,36210.9105493
"3506",7,1,58087.82711636
"3507",0,2,2049.70040978
"3508",8,1,60554.7868425
"3509",0,1,9989.6503469
"3510",7,1,12019.12198404
"3511",20,1,12019.12198404
"3512",0,1,9787.51843919
"3513",27,1,36955.55041781
"3514",6,1,38514.35205973
"3515",12,1,43318.90914266
"3516",0,2,5140.9027876
"3517",2,1,39622.42480793
"3518",14,1,41085.23772229
"3519",3,1,7798.1730422
"3520",6,1,45225.05204409
"3521",11,1,44897.79912088
"3522",5,1,39059.91952187
"3523",10,1,39609.7247562
"3524",0,1,63692.37153225
"3525",11,1,38950.88461066
"3526",6,1,34216.10392574
"3527",0,1,31244.45145136
"3528",4,1,43318.90914266
"3529",0,2,3654.84891212
"3530",7,1,18415.94590255
"3531",8,1,38208.69877523
"3532",11,1,47078.58897952
"3533",12,1,46993.02759191
"3534",9,1,58436.63998415
"3535",0,1,42424.23615043
"3536",11,1,46679.669441
"3537",0,1,46368.65900484
"3538",6,1,18570.09227519
"3539",6,1,27246.41227331
"3540",4,1,41685.36406203
"3541",6,1,47393.10293008
"3542",5,1,42673.88009714
"3543",14,1,26968.46850473
"3544",6,1,42490.86437436
"3545",13,1,21947.77151616
"3546",3,1,21914.24438785
"3547",10,1,36782.11239253
"3548",4,1,39590.79443196
"3549",5,1,40468.89223825
"3550",12,1,42424.23615043
"3551",8,1,50920.80713542
"3552",4,1,23011.92592474
"3553",15,1,44236.85984526
"3554",4,1,34643.20843501
"3555",6,1,45250.52904649
"3556",13,1,42863.63474203
"3557",3,1,51668.45333208
"3558",9,1,45744.07991659
"3559",4,1,46278.98989106
"3560",0,1,47121.62621516
"3561",16,1,32470.59975346
"3562",3,1,4123.27301834
"3563",10,1,61367.96423105
"3564",6,1,37567.77150274
"3565",3,1,55333.51517774
"3566",11,1,39897.03354695
"3567",6,1,36825.17609555
"3568",6,1,42847.59501873
"3569",0,1,25243.68750231
"3570",0,1,41711.91514632
"3571",0,1,56867.01946088
"3572",0,1,47997.9068894
"3573",0,1,42887.69611877
"3574",0,1,40753.07856591
"3575",3,1,2788.109684
"3576",1,1,4114.86020219
"3577",4,1,9830.41537352
"3578",0,3,9463.71510385
"3579",8,1,9546.49348052
"3580",0,4,28232.0785809
"3581",2,2,4815.97904886
"3582",6,1,8801.26999621
"3583",9,1,28309.18220349
"3584",3,1,15601.59193321
"3585",0,4,10506.42930869
"3586",4,1,46143.44604418
"3587",12,1,48827.00596317
"3588",11,1,46983.80312408
"3589",0,1,33987.00652916
"3590",8,1,37500.79198015
"3591",10,1,22828.50599934
"3592",4,1,9706.77557235
"3593",4,1,46468.40698017
"3594",11,1,37277.1929634
"3595",10,1,44481.83269489
"3596",7,1,39407.7294897
"3597",6,1,49601.56466994
"3598",3,1,49297.36837519
"3599",3,1,38453.09105986
"3600",4,1,38453.09105986
"3601",16,1,1629.06305833
"3602",5,1,40364.54109142
"3603",13,1,38164.83745612
"3604",4,2,2570.05921484
"3605",0,1,25051.73396627
"3606",0,1,16082.65656569
"3607",13,1,39407.7294897
"3608",4,1,50024.5789188
"3609",66,2,40388.72669661
"3610",13,2,40388.72669661
"3611",66,2,40388.72669661
"3612",3,1,49297.36837519
"3613",8,1,28054.2599572
"3614",4,1,37500.79198015
"3615",5,1,26806.10495198
"3616",7,1,48621.04410973
"3617",0,6,4836.06290037
"3618",8,1,39712.1902972
"3619",4,1,22017.54667776
"3620",0,1,44504.81144966
"3621",3,2,1407.33687732
"3622",3,1,21835.29858599
"3623",23,1,36688.74015941
"3624",7,1,36934.28311661
"3625",6,1,16698.48024879
"3626",7,1,40064.80208347
"3627",11,1,43199.72679533
"3628",0,1,23135.85802371
"3629",4,1,37497.07253712
"3630",2,1,43022.20831294
"3631",10,1,17565.1362136
"3632",4,1,20539.85430429
"3633",11,1,11868.73129958
"3634",3,1,7509.63523161
"3635",10,1,38033.92549675
"3636",15,1,41125.0562524
"3637",7,1,45784.15055276
"3638",4,1,20226.07347502
"3639",5,1,21769.36718519
"3640",6,1,44305.90364174
"3641",5,1,25788.52671394
"3642",4,1,26668.96093286
"3643",9,1,34234.44222493
"3644",16,1,18168.35343525
"3645",5,1,24578.62398932
"3646",2,3,11424.41349427
"3647",9,3,11424.41349427
"3648",8,1,25788.52671394
"3649",3,1,14499.27462717
"3650",0,1,23288.15432723
"3651",6,1,26377.30377456
"3652",3,1,26715.45833012
"3653",5,1,24495.37708433
"3654",13,1,8145.48938802
"3655",10,1,23942.98997723
"3656",12,1,24894.61621027
"3657",6,1,7436.08539493
"3658",10,1,12925.60315197
"3659",4,1,8909.1284572
"3660",0,2,7013.41019589
"3661",10,1,9918.95276826
"3662",6,1,8909.1284572
"3663",3,1,27030.33187515
"3664",10,1,26504.76291725
"3665",7,1,27788.4427073
"3666",19,1,17197.45762926
"3667",6,1,25304.99064663
"3668",11,1,25304.99064663
"3669",3,1,24412.88483629
"3670",9,1,15155.89428165
"3671",7,1,21719.20516034
"3672",12,1,33238.83738427
"3673",5,1,10672.67493785
"3674",4,1,26250.3702502
"3675",10,1,26243.05913669
"3676",10,1,16408.92047605
"3677",8,1,36228.65763948
"3678",11,1,27030.33187515
"3679",11,1,29264.23869064
"3680",8,1,16408.92047605
"3681",6,1,26243.05913669
"3682",8,1,22079.41814166
"3683",2,2,6270.57031159
"3684",0,1,26135.97052669
"3685",4,1,26729.6832881
"3686",5,1,26243.05913669
"3687",6,1,14216.36752898
"3688",0,1,38226.97901843
"3689",31,1,9918.95276826
"3690",2,1,9852.01981261
"3691",5,1,24271.97387733
"3692",9,1,23288.15432723
"3693",12,1,24287.56323417
"3694",3,1,34624.05842726
"3695",16,1,27496.96092756
"3696",21,1,13710.02561485
"3697",0,1,24240.02143564
"3698",0,1,17105.84717615
"3699",5,1,8148.04024794
"3700",11,1,25175.56346437
"3701",8,1,25513.37551031
"3702",8,1,26961.32905725
"3703",2,1,10085.57545587
"3704",9,1,12214.25667754
"3705",6,1,13396.70724533
"3706",19,1,27606.09423909
"3707",11,1,23389.86091302
"3708",0,1,35780.58697419
"3709",7,1,24230.70344889
"3710",6,1,9449.75412495
"3711",0,1,7857.55606638
"3712",4,1,3410.2195607
"3713",0,1,19121.02141892
"3714",3,1,43945.70558471
"3715",2,1,33595.03457065
"3716",12,1,16400.85554112
"3717",10,1,44023.38085538
"3718",0,1,52229.35934009
"3719",3,1,49670.96545965
"3720",3,1,47503.62110767
"3721",0,2,922.22289625
"3722",4,1,56955.39792734
"3723",2,1,55743.21549965
"3724",3,1,25941.32819705
"3725",4,1,18435.28444884
"3726",12,1,35901.76429821
"3727",25,1,29992.34609041
"3728",8,1,51498.37719805
"3729",0,1,104785.69209511
"3730",2,1,74226.30915337
"3731",8,1,74226.30915337
"3732",7,1,105765.65020823
"3733",2,1,105422.76258843
"3734",6,1,122311.08551601
"3735",3,1,72020.2131284
"3736",3,1,74062.62059819
"3737",19,1,95609.70247146
"3738",10,1,133377.18763821
"3739",4,1,83573.31875027
"3740",4,1,53554.30063042
"3741",0,1,132038.27122526
"3742",3,1,110345.48578329
"3743",5,1,94077.3388005
"3744",10,1,61468.88805868
"3745",2,1,91911.33933932
"3746",20,1,82257.2259574
"3747",14,1,105875.70152512
"3748",5,1,10330.49341074
"3749",0,1,107837.92485177
"3750",5,1,115951.4432492
"3751",5,1,129097.15363634
"3752",3,1,107651.12134001
"3753",2,1,57077.92451505
"3754",4,1,51986.99726338
"3755",21,1,117380.74720921
"3756",1,1,70861.91165935
"3757",2,1,55282.18608157
"3758",0,2,129389.65604357
"3759",0,2,129389.65604357
"3760",0,2,129389.65604357
"3761",7,1,61065.6342362
"3762",12,1,130478.68649356
"3763",6,1,110856.65605795
"3764",11,1,134359.93786197
"3765",2,1,134359.93786197
"3766",11,1,106789.6347284
"3767",8,1,30256.86237549
"3768",15,1,81231.16419924
"3769",6,1,89304.63236803
"3770",7,1,29757.8790861
"3771",4,1,78617.83267712
"3772",22,1,99845.59341575
"3773",14,1,106020.61553925
"3774",11,1,25157.70503914
"3775",7,1,120964.35792869
"3776",8,1,107209.17846967
"3777",2,1,96727.93542805
"3778",2,1,38390.14641406
"3779",9,1,38390.14641406
"3780",2,1,91348.42582536
"3781",9,1,98173.78848382
"3782",5,1,106836.37391496
"3783",5,1,97986.46181446
"3784",5,1,100565.32406935
"3785",3,1,71775.05850443
"3786",4,1,75378.5619309
"3787",19,1,124266.10288776
"3788",5,1,108879.22430867
"3789",5,1,115379.01262135
"3790",18,1,53847.80678866
"3791",11,1,36014.82653508
"3792",4,1,130387.60108134
"3793",2,1,116584.95260251
"3794",5,1,63846.63656509
"3795",3,1,129613.49532352
"3796",9,1,104515.31996455
"3797",1,1,92246.02182882
"3798",12,1,92246.02182882
"3799",2,1,108076.67330382
"3800",2,1,134611.76516624
"3801",20,1,49985.88584892
"3802",17,1,51801.25823691
"3803",3,1,51801.25823691
"3804",12,1,97852.11450474
"3805",6,1,119763.98685799
"3806",5,1,117494.8581299
"3807",4,1,95455.77561637
"3808",4,1,63829.77701057
"3809",4,1,56638.39429086
"3810",0,1,54199.91112961
"3811",0,1,113299.02067661
"3812",4,1,104811.08353013
"3813",3,1,78606.11929526
"3814",4,1,68713.21341127
"3815",3,1,126193.36144418
"3816",2,1,54986.38480784
"3817",3,1,18821.49762096
"3818",2,1,75311.56569231
"3819",3,1,130880.67626776
"3820",3,1,97096.01072077
"3821",3,1,69894.66608573
"3822",9,1,64646.41754254
"3823",3,1,56237.25283734
"3824",8,1,68892.18476622
"3825",4,1,68892.18476622
"3826",3,1,74963.35613628
"3827",13,1,31356.16443225
"3828",12,1,62454.87250973
"3829",2,1,77140.74570975
"3830",5,1,69876.80210239
"3831",4,1,102126.78470519
"3832",7,1,127795.34141952
"3833",3,1,108707.57071653
"3834",5,1,117797.96135982
"3835",4,1,93089.69463555
"3836",9,1,96471.27928729
"3837",2,1,92925.13651399
"3838",6,1,115793.54463738
"3839",7,1,53382.87654336
"3840",2,1,81765.68218496
"3841",8,1,53382.87654336
"3842",7,1,91549.40440293
"3843",5,1,54444.99643045
"3844",2,1,129286.59540934
"3845",10,1,104771.2136103
"3846",16,1,69450.03210957
"3847",8,1,50457.82941523
"3848",3,1,111708.4005555
"3849",4,1,86018.29354109
"3850",6,1,116185.55308438
"3851",5,1,29263.43466352
"3852",0,2,138278.09050594
"3853",3,1,28011.77483354
"3854",5,1,113789.15905494
"3855",7,1,101796.23384613
"3856",8,1,101796.23384613
"3857",4,1,61312.1073247
"3858",6,1,30240.31864138
"3859",2,1,70719.45587548
"3860",0,1,58709.94428387
"3861",10,1,129075.6233504
"3862",11,1,110115.71809317
"3863",11,1,67987.98598281
"3864",4,1,109684.92861457
"3865",4,1,56237.25283734
"3866",5,1,76987.53929789
"3867",6,1,122963.69626079
"3868",5,1,132555.86517065
"3869",7,1,92031.59399101
"3870",3,1,120889.44299033
"3871",8,1,102544.50929152
"3872",15,1,120870.71822338
"3873",5,1,118800.18126946
"3874",15,1,54027.78618136
"3875",7,1,48804.49569701
"3876",5,1,109488.57933957
"3877",8,1,131824.1926166
"3878",9,1,123728.08316852
"3879",6,1,70900.19960065
"3880",5,1,68774.87507728
"3881",3,1,105925.96721067
"3882",3,1,50875.44880139
"3883",8,1,54359.67630447
"3884",6,1,11251.40505382
"3885",6,1,124490.40171821
"3886",22,1,111202.09234146
"3887",20,1,64484.17122623
"3888",20,1,109810.79069241
"3889",10,1,113281.99414736
"3890",3,1,113281.99414736
"3891",0,1,97349.77115974
"3892",4,1,106789.6347284
"3893",4,1,72187.94036319
"3894",4,1,60370.81250675
"3895",8,1,102109.56476978
"3896",6,1,58835.24205154
"3897",14,1,107776.19346478
"3898",7,1,2206.13698022
"3899",10,1,22992.31000294
"3900",13,1,72571.50201714
"3901",13,1,73420.57875969
"3902",2,1,73420.57875969
"3903",2,1,2206.13698022
"3904",11,1,125080.55983269
"3905",0,1,87007.99114423
"3906",3,1,13166.93244426
"3907",5,1,51543.93601114
"3908",18,1,94250.4733292
"3909",12,1,112295.38503591
"3910",2,1,69568.69875114
"3911",5,1,92279.21316613
"3912",6,1,93318.95879831
"3913",3,1,93318.95879831
"3914",0,1,90519.92942049
"3915",4,1,27185.95109423
"3916",6,1,103481.76189141
"3917",12,1,102691.08769203
"3918",15,1,86721.61366882
"3919",4,1,130880.67626776
"3920",7,1,54040.29398533
"3921",10,1,56908.06657564
"3922",0,1,56213.88588714
"3923",4,1,95065.29245057
"3924",4,1,96471.27928729
"3925",14,1,127014.80417707
"3926",3,1,97575.46220262
"3927",25,1,103555.67551758
"3928",5,1,66126.9389396
"3929",0,1,30366.19459806
"3930",5,1,6907.19543794
"3931",4,1,13254.93977067
"3932",3,1,96549.90275933
"3933",0,1,130884.95703875
"3934",0,1,130884.95703875
"3935",4,1,102138.84356048
"3936",13,1,92957.31961172
"3937",4,1,45215.77303216
"3938",12,1,88818.44822256
"3939",7,1,101638.88528757
"3940",0,1,94077.3388005
"3941",4,1,113710.98011331
"3942",13,1,96986.80861162
"3943",8,1,120870.71822338
"3944",11,1,131481.79351719
"3945",5,1,86160.93947624
"3946",4,1,82827.65673062
"3947",6,1,73155.64829139
"3948",5,1,54199.91112961
"3949",0,1,87240.95276181
"3950",0,1,58448.97873827
"3951",21,4,50875.44880139
"3952",4,1,65163.69155445
"3953",6,1,126874.55118886
"3954",3,1,81091.99836874
"3955",2,1,71719.17008531
"3956",5,1,108839.49467449
"3957",5,1,69512.54992277
"3958",0,1,104550.28965353
"3959",12,1,123365.59853894
"3960",4,1,72121.80746121
"3961",7,1,65282.07446512
"3962",2,1,95250.0344904
"3963",0,1,126719.57454738
"3964",0,1,102057.37697771
"3965",0,1,103924.72242277
"3966",0,1,95236.62928314
"3967",0,1,83411.3493303
"3968",2,1,132555.86517065
"3969",4,1,130820.58480359
"3970",6,1,66570.4981964
"3971",16,1,52509.64593246
"3972",4,1,53476.68960942
"3973",6,1,48689.41588011
"3974",5,1,39086.12798231
"3975",2,1,108216.71673086
"3976",0,1,69852.69648492
"3977",11,1,125143.7204706
"3978",5,1,40648.9232089
"3979",4,2,93449.98702796
"3980",8,1,104763.47459461
"3981",8,1,103777.34576705
"3982",10,1,101773.34855231
"3983",10,1,120271.93671586
"3984",20,1,34631.03949454
"3985",11,1,30389.76765145
"3986",9,2,3249.03586021
"3987",5,1,62878.26273582
"3988",16,1,110929.69352817
"3989",17,1,105489.12132456
"3990",9,1,109527.45732154
"3991",6,1,96063.44527505
"3992",6,1,103764.51725991
"3993",15,1,108053.66277439
"3994",15,1,100009.38879251
"3995",6,1,109789.58034214
"3996",3,1,72734.44675675
"3997",4,1,98754.52474693
"3998",2,1,94253.3477844
"3999",16,1,92344.97872192
"4000",9,1,105781.38406834
"4001",5,1,105781.38406834
"4002",3,1,110902.97948574
"4003",8,1,102762.38789533
"4004",4,1,112297.86334447
"4005",6,1,117246.54552055
"4006",5,1,92667.32180208
"4007",9,1,93124.95427282
"4008",3,1,116650.45926991
"4009",10,1,21521.87751348
"4010",13,1,63795.81999803
"4011",3,1,76571.70225096
"4012",4,1,89736.16120265
"4013",4,1,91730.60772891
"4014",6,1,103799.78814491
"4015",9,1,109245.22237693
"4016",5,1,55705.15416789
"4017",7,1,104598.51650111
"4018",6,1,127393.99289995
"4019",2,2,102242.26631382
"4020",15,2,13167.60031284
"4021",5,2,131585.48087522
"4022",0,2,119146.89496926
"4023",5,2,118229.23945609
"4024",5,1,43194.21019769
"4025",3,1,68261.28322199
"4026",19,1,122199.77279693
"4027",9,1,114416.97122112
"4028",18,1,102765.61470847
"4029",3,1,123615.67303058
"4030",4,4,117388.88045773
"4031",6,1,122199.77279693
"4032",12,1,87967.46019084
"4033",9,1,100977.83162521
"4034",15,1,70488.49694982
"4035",10,2,107434.95621005
"4036",2,2,107434.95621005
"4037",0,2,89472.39568502
"4038",0,1,42634.15377573
"4039",5,1,99358.79105664
"4040",8,1,42894.62696772
"4041",12,1,125630.69108693
"4042",18,1,110226.94051314
"4043",8,1,133760.02220236
"4044",8,1,136818.5069843
"4045",11,1,85725.76059089
"4046",9,1,101690.75383236
"4047",19,1,85725.76059089
"4048",6,1,96787.61433623
"4049",4,1,99736.44374007
"4050",5,1,71305.68033511
"4051",0,2,108707.57071653
"4052",10,1,67886.74727947
"4053",4,1,42874.26433909
"4054",8,1,131645.20885716
"4055",8,1,101002.41111527
"4056",6,1,99060.09274789
"4057",9,1,52686.22320595
"4058",3,2,128487.14066633
"4059",8,1,96223.12172438
"4060",5,1,117834.66840621
"4061",9,1,68461.77787555
"4062",9,1,111639.91705456
"4063",12,1,100177.77372529
"4064",5,1,92720.36753318
"4065",5,1,64211.37832638
"4066",0,1,105771.93683558
"4067",5,1,120786.20940199
"4068",14,1,91739.49927339
"4069",11,1,105771.93683558
"4070",5,1,10490.344987
"4071",6,1,43695.4923429
"4072",0,1,34243.94264267
"4073",23,1,105336.38088499
"4074",5,1,117865.71854635
"4075",11,1,112333.99195198
"4076",3,1,108051.7960105
"4077",14,1,36594.19542173
"4078",14,1,49376.20152006
"4079",2,1,127600.1086377
"4080",13,1,49692.90373038
"4081",9,1,126304.13160188
"4082",14,1,128884.38474694
"4083",99,4,94229.65668786
"4084",66,4,94229.65668786
"4085",8,1,71742.92354137
"4086",6,1,90470.96434028
"4087",3,1,101838.73043419
"4088",16,1,107246.54963178
"4089",11,1,126268.37565728
"4090",6,1,134986.18336497
"4091",6,1,104282.3764774
"4092",16,1,117009.16941494
"4093",10,1,131385.61962591
"4094",4,1,118291.71647786
"4095",24,1,130820.58480359
"4096",16,1,87594.5099731
"4097",9,1,103863.62579994
"4098",2,1,90643.07663432
"4099",19,1,118229.23945609
"4100",7,1,98145.92474342
"4101",13,1,48293.560152
"4102",3,1,97773.02277314
"4103",9,1,58561.89691267
"4104",9,1,113783.31258615
"4105",4,1,92816.87331135
"4106",2,1,58146.16494908
"4107",17,1,105781.38406834
"4108",4,1,83223.78714578
"4109",8,1,46556.30954196
"4110",4,1,106133.05596228
"4111",5,1,40200.4189085
"4112",6,1,104283.19365162
"4113",24,1,96736.12404805
"4114",7,1,117865.71854635
"4115",12,1,100827.48615457
"4116",14,1,130820.58480359
"4117",6,1,60316.0008283
"4118",7,1,42395.474821
"4119",13,1,79106.64367764
"4120",2,1,114430.5122139
"4121",9,1,116903.93120535
"4122",3,1,17831.25669325
"4123",3,1,133092.65834116
"4124",5,1,129299.64339097
"4125",16,1,88737.16027494
"4126",12,1,127929.3890838
"4127",12,1,107555.13115765
"4128",9,1,76860.54965801
"4129",14,1,99517.05285327
"4130",29,1,87727.62373114
"4131",9,1,135913.06330106
"4132",3,1,68461.77787555
"4133",4,1,112121.19373886
"4134",15,1,105781.38406834
"4135",7,1,102138.84356048
"4136",17,1,84577.02550339
"4137",8,1,115862.47238476
"4138",12,4,130484.51079357
"4139",6,4,131696.6639764
"4140",4,1,85398.71098933
"4141",13,1,91294.1312266
"4142",18,1,122620.7423546
"4143",4,1,49547.20504262
"4144",7,1,67422.13973133
"4145",13,1,105314.44016332
"4146",19,1,54037.90430016
"4147",5,1,128142.81899872
"4148",5,1,107284.06796137
"4149",7,1,22766.48950972
"4150",6,1,110359.41173822
"4151",0,1,110369.03368028
"4152",5,1,121513.01689617
"4153",0,4,47249.67907461
"4154",15,4,22046.15729731
"4155",13,1,129705.48871873
"4156",3,1,105323.51246926
"4157",16,1,95418.11858369
"4158",3,1,80586.44088823
"4159",3,1,95345.22326981
"4160",24,1,135913.06330106
"4161",3,4,96534.94027366
"4162",3,4,96534.94027366
"4163",6,1,129299.64339097
"4164",10,1,80801.64061771
"4165",7,1,66816.00340034
"4166",10,1,53134.68295372
"4167",5,1,96475.73227072
"4168",0,1,123819.44209046
"4169",4,1,110243.12715158
"4170",5,1,112354.7526267
"4171",5,1,131696.6639764
"4172",11,1,40395.85108606
"4173",4,1,40395.85108606
"4174",12,1,65633.12311625
"4175",0,1,49692.90373038
"4176",5,1,37286.05632852
"4177",21,1,115831.75805121
"4178",18,1,111154.3590985
"4179",3,1,98558.93349113
"4180",0,1,100977.83162521
